[2025-04-14T05:51:16.858+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-08 (offset=0)
[2025-04-14T05:51:17.358+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-09 (offset=0)
[2025-04-14T05:51:17.773+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-10 (offset=0)
[2025-04-14T05:51:18.206+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-11 (offset=0)
[2025-04-14T05:51:18.628+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-12 (offset=0)
[2025-04-14T05:51:19.027+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-13 (offset=0)
[2025-04-14T05:51:19.367+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-14 (offset=0)
[2025-04-14T05:51:19.832+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-15 (offset=0)
[2025-04-14T05:51:20.349+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-16 (offset=0)
[2025-04-14T05:51:20.778+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-17 (offset=0)
[2025-04-14T05:51:21.197+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-18 (offset=0)
[2025-04-14T05:51:21.601+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-19 (offset=0)
[2025-04-14T05:51:21.936+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-20 (offset=0)
[2025-04-14T05:51:22.258+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-21 (offset=0)
[2025-04-14T05:51:22.684+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-22 (offset=0)
[2025-04-14T05:51:23.084+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-23 (offset=0)
[2025-04-14T05:51:23.478+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-24 (offset=0)
[2025-04-14T05:51:23.865+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-25 (offset=0)
[2025-04-14T05:51:24.197+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-26 (offset=0)
[2025-04-14T05:51:24.523+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-27 (offset=0)
[2025-04-14T05:51:24.848+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-28 (offset=0)
[2025-04-14T05:51:25.295+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-29 (offset=0)
[2025-04-14T05:51:25.715+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-30 (offset=0)
[2025-04-14T05:51:26.100+0000] {logging_mixin.py:190} INFO - Fetching records for 2020-12-31 (offset=0)
[2025-04-14T05:51:26.510+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-01 (offset=0)
[2025-04-14T05:51:26.885+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-02 (offset=0)
[2025-04-14T05:51:27.247+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-03 (offset=0)
[2025-04-14T05:51:27.586+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-04 (offset=0)
[2025-04-14T05:51:28.004+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-05 (offset=0)
[2025-04-14T05:51:28.437+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-06 (offset=0)
[2025-04-14T05:51:28.848+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-07 (offset=0)
[2025-04-14T05:51:29.259+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-08 (offset=0)
[2025-04-14T05:51:30.027+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-09 (offset=0)
[2025-04-14T05:51:30.379+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-10 (offset=0)
[2025-04-14T05:51:30.746+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-11 (offset=0)
[2025-04-14T05:51:31.187+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-12 (offset=0)
[2025-04-14T05:51:31.619+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-13 (offset=0)
[2025-04-14T05:51:32.048+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-14 (offset=0)
[2025-04-14T05:51:32.452+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-15 (offset=0)
[2025-04-14T05:51:32.876+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-16 (offset=0)
[2025-04-14T05:51:33.285+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-17 (offset=0)
[2025-04-14T05:51:33.644+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-18 (offset=0)
[2025-04-14T05:51:34.038+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-19 (offset=0)
[2025-04-14T05:51:34.480+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-20 (offset=0)
[2025-04-14T05:51:35.075+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-21 (offset=0)
[2025-04-14T05:51:35.491+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-22 (offset=0)
[2025-04-14T05:51:35.915+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-23 (offset=0)
[2025-04-14T05:51:36.670+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-24 (offset=0)
[2025-04-14T05:51:37.460+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-25 (offset=0)
[2025-04-14T05:51:37.965+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-26 (offset=0)
[2025-04-14T05:51:38.386+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-27 (offset=0)
[2025-04-14T05:51:38.916+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-28 (offset=0)
[2025-04-14T05:51:39.354+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-29 (offset=0)
[2025-04-14T05:51:39.797+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-30 (offset=0)
[2025-04-14T05:51:40.204+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-01-31 (offset=0)
[2025-04-14T05:51:40.567+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-01 (offset=0)
[2025-04-14T05:51:41.007+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-02 (offset=0)
[2025-04-14T05:51:41.418+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-03 (offset=0)
[2025-04-14T05:51:41.851+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-04 (offset=0)
[2025-04-14T05:51:42.321+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-05 (offset=0)
[2025-04-14T05:51:42.743+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-06 (offset=0)
[2025-04-14T05:51:43.129+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-07 (offset=0)
[2025-04-14T05:51:43.531+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-08 (offset=0)
[2025-04-14T05:51:43.950+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-09 (offset=0)
[2025-04-14T05:51:44.370+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-10 (offset=0)
[2025-04-14T05:51:44.772+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-11 (offset=0)
[2025-04-14T05:51:45.195+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-12 (offset=0)
[2025-04-14T05:51:45.594+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-13 (offset=0)
[2025-04-14T05:51:46.351+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-14 (offset=0)
[2025-04-14T05:51:46.708+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-15 (offset=0)
[2025-04-14T05:51:47.052+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-16 (offset=0)
[2025-04-14T05:51:47.527+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-17 (offset=0)
[2025-04-14T05:51:47.970+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-18 (offset=0)
[2025-04-14T05:51:48.378+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-19 (offset=0)
[2025-04-14T05:51:48.789+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-20 (offset=0)
[2025-04-14T05:51:49.171+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-21 (offset=0)
[2025-04-14T05:51:49.516+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-22 (offset=0)
[2025-04-14T05:51:49.920+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-23 (offset=0)
[2025-04-14T05:51:50.341+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-24 (offset=0)
[2025-04-14T05:51:50.768+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-25 (offset=0)
[2025-04-14T05:51:51.200+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-26 (offset=0)
[2025-04-14T05:51:51.619+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-27 (offset=0)
[2025-04-14T05:51:52.027+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-02-28 (offset=0)
[2025-04-14T05:51:52.371+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-01 (offset=0)
[2025-04-14T05:51:52.925+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-02 (offset=0)
[2025-04-14T05:51:53.338+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-03 (offset=0)
[2025-04-14T05:51:53.789+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-04 (offset=0)
[2025-04-14T05:51:54.213+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-05 (offset=0)
[2025-04-14T05:51:54.719+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-06 (offset=0)
[2025-04-14T05:51:55.119+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-07 (offset=0)
[2025-04-14T05:51:55.490+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-08 (offset=0)
[2025-04-14T05:51:55.924+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-09 (offset=0)
[2025-04-14T05:51:56.349+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-10 (offset=0)
[2025-04-14T05:51:56.792+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-11 (offset=0)
[2025-04-14T05:51:57.216+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-12 (offset=0)
[2025-04-14T05:51:57.702+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-13 (offset=0)
[2025-04-14T05:51:58.045+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-14 (offset=0)
[2025-04-14T05:51:58.433+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-15 (offset=0)
[2025-04-14T05:51:58.814+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-16 (offset=0)
[2025-04-14T05:51:59.223+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-17 (offset=0)
[2025-04-14T05:51:59.674+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-18 (offset=0)
[2025-04-14T05:52:00.123+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-19 (offset=0)
[2025-04-14T05:52:00.542+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-20 (offset=0)
[2025-04-14T05:52:00.890+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-21 (offset=0)
[2025-04-14T05:52:01.612+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-22 (offset=0)
[2025-04-14T05:52:02.072+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-23 (offset=0)
[2025-04-14T05:52:02.519+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-24 (offset=0)
[2025-04-14T05:52:02.977+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-25 (offset=0)
[2025-04-14T05:52:03.393+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-26 (offset=0)
[2025-04-14T05:52:03.808+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-27 (offset=0)
[2025-04-14T05:52:04.183+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-28 (offset=0)
[2025-04-14T05:52:04.554+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-29 (offset=0)
[2025-04-14T05:52:04.989+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-30 (offset=0)
[2025-04-14T05:52:05.412+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-03-31 (offset=0)
[2025-04-14T05:52:05.852+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-01 (offset=0)
[2025-04-14T05:52:06.267+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-02 (offset=0)
[2025-04-14T05:52:06.740+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-03 (offset=0)
[2025-04-14T05:52:07.074+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-04 (offset=0)
[2025-04-14T05:52:07.435+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-05 (offset=0)
[2025-04-14T05:52:07.842+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-06 (offset=0)
[2025-04-14T05:52:08.276+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-07 (offset=0)
[2025-04-14T05:52:08.738+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-08 (offset=0)
[2025-04-14T05:52:09.145+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-09 (offset=0)
[2025-04-14T05:52:09.578+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-10 (offset=0)
[2025-04-14T05:52:09.936+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-11 (offset=0)
[2025-04-14T05:52:10.282+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-12 (offset=0)
[2025-04-14T05:52:10.691+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-13 (offset=0)
[2025-04-14T05:52:11.126+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-14 (offset=0)
[2025-04-14T05:52:11.535+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-15 (offset=0)
[2025-04-14T05:52:11.972+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-16 (offset=0)
[2025-04-14T05:52:12.376+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-17 (offset=0)
[2025-04-14T05:52:12.730+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-18 (offset=0)
[2025-04-14T05:52:12.871+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-19 (offset=0)
[2025-04-14T05:52:13.393+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-20 (offset=0)
[2025-04-14T05:52:13.798+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-21 (offset=0)
[2025-04-14T05:52:14.224+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-22 (offset=0)
[2025-04-14T05:52:14.640+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-23 (offset=0)
[2025-04-14T05:52:15.044+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-24 (offset=0)
[2025-04-14T05:52:15.392+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-25 (offset=0)
[2025-04-14T05:52:15.767+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-26 (offset=0)
[2025-04-14T05:52:16.190+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-27 (offset=0)
[2025-04-14T05:52:16.656+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-28 (offset=0)
[2025-04-14T05:52:17.079+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-29 (offset=0)
[2025-04-14T05:52:17.526+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-04-30 (offset=0)
[2025-04-14T05:52:17.931+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-01 (offset=0)
[2025-04-14T05:52:18.324+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-02 (offset=0)
[2025-04-14T05:52:18.743+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-03 (offset=0)
[2025-04-14T05:52:19.177+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-04 (offset=0)
[2025-04-14T05:52:19.666+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-05 (offset=0)
[2025-04-14T05:52:20.075+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-06 (offset=0)
[2025-04-14T05:52:20.522+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-07 (offset=0)
[2025-04-14T05:52:20.940+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-08 (offset=0)
[2025-04-14T05:52:21.293+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-09 (offset=0)
[2025-04-14T05:52:21.626+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-10 (offset=0)
[2025-04-14T05:52:22.059+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-11 (offset=0)
[2025-04-14T05:52:22.477+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-12 (offset=0)
[2025-04-14T05:52:22.893+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-13 (offset=0)
[2025-04-14T05:52:23.289+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-14 (offset=0)
[2025-04-14T05:52:23.693+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-15 (offset=0)
[2025-04-14T05:52:24.053+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-16 (offset=0)
[2025-04-14T05:52:24.399+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-17 (offset=0)
[2025-04-14T05:52:24.820+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-18 (offset=0)
[2025-04-14T05:52:25.213+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-19 (offset=0)
[2025-04-14T05:52:25.648+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-20 (offset=0)
[2025-04-14T05:52:26.088+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-21 (offset=0)
[2025-04-14T05:52:26.496+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-22 (offset=0)
[2025-04-14T05:52:26.950+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-23 (offset=0)
[2025-04-14T05:52:27.324+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-24 (offset=0)
[2025-04-14T05:52:27.804+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-25 (offset=0)
[2025-04-14T05:52:28.281+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-26 (offset=0)
[2025-04-14T05:52:28.747+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-27 (offset=0)
[2025-04-14T05:52:29.171+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-28 (offset=0)
[2025-04-14T05:52:29.638+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-29 (offset=0)
[2025-04-14T05:52:30.006+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-30 (offset=0)
[2025-04-14T05:52:30.364+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-05-31 (offset=0)
[2025-04-14T05:52:30.721+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-01 (offset=0)
[2025-04-14T05:52:31.160+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-02 (offset=0)
[2025-04-14T05:52:31.703+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-03 (offset=0)
[2025-04-14T05:52:32.155+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-04 (offset=0)
[2025-04-14T05:52:32.642+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-05 (offset=0)
[2025-04-14T05:52:32.994+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-06 (offset=0)
[2025-04-14T05:52:33.355+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-07 (offset=0)
[2025-04-14T05:52:33.774+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-08 (offset=0)
[2025-04-14T05:52:34.208+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-09 (offset=0)
[2025-04-14T05:52:34.656+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-10 (offset=0)
[2025-04-14T05:52:35.087+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-11 (offset=0)
[2025-04-14T05:52:35.515+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-12 (offset=0)
[2025-04-14T05:52:35.870+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-13 (offset=0)
[2025-04-14T05:52:36.264+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-14 (offset=0)
[2025-04-14T05:52:36.735+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-15 (offset=0)
[2025-04-14T05:52:37.166+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-16 (offset=0)
[2025-04-14T05:52:37.577+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-17 (offset=0)
[2025-04-14T05:52:38.019+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-18 (offset=0)
[2025-04-14T05:52:38.505+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-19 (offset=0)
[2025-04-14T05:52:38.883+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-20 (offset=0)
[2025-04-14T05:52:39.241+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-21 (offset=0)
[2025-04-14T05:52:39.647+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-22 (offset=0)
[2025-04-14T05:52:40.147+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-23 (offset=0)
[2025-04-14T05:52:40.616+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-24 (offset=0)
[2025-04-14T05:52:41.042+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-25 (offset=0)
[2025-04-14T05:52:41.980+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-26 (offset=0)
[2025-04-14T05:52:42.352+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-27 (offset=0)
[2025-04-14T05:52:42.735+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-28 (offset=0)
[2025-04-14T05:52:43.170+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-29 (offset=0)
[2025-04-14T05:52:43.640+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-06-30 (offset=0)
[2025-04-14T05:52:44.158+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-01 (offset=0)
[2025-04-14T05:52:44.617+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-02 (offset=0)
[2025-04-14T05:52:45.034+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-03 (offset=0)
[2025-04-14T05:52:45.392+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-04 (offset=0)
[2025-04-14T05:52:45.761+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-05 (offset=0)
[2025-04-14T05:52:46.154+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-06 (offset=0)
[2025-04-14T05:52:46.594+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-07 (offset=0)
[2025-04-14T05:52:47.041+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-08 (offset=0)
[2025-04-14T05:52:47.456+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-09 (offset=0)
[2025-04-14T05:52:47.892+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-10 (offset=0)
[2025-04-14T05:52:48.296+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-11 (offset=0)
[2025-04-14T05:52:48.681+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-12 (offset=0)
[2025-04-14T05:52:49.084+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-13 (offset=0)
[2025-04-14T05:52:49.540+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-14 (offset=0)
[2025-04-14T05:52:50.031+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-15 (offset=0)
[2025-04-14T05:52:50.531+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-16 (offset=0)
[2025-04-14T05:52:50.926+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-17 (offset=0)
[2025-04-14T05:52:51.331+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-18 (offset=0)
[2025-04-14T05:52:51.716+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-19 (offset=0)
[2025-04-14T05:52:52.157+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-20 (offset=0)
[2025-04-14T05:52:52.578+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-21 (offset=0)
[2025-04-14T05:52:53.039+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-22 (offset=0)
[2025-04-14T05:52:53.476+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-23 (offset=0)
[2025-04-14T05:52:53.910+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-24 (offset=0)
[2025-04-14T05:52:54.049+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-25 (offset=0)
[2025-04-14T05:52:54.457+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-26 (offset=0)
[2025-04-14T05:52:54.893+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-27 (offset=0)
[2025-04-14T05:52:55.336+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-28 (offset=0)
[2025-04-14T05:52:55.768+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-29 (offset=0)
[2025-04-14T05:52:56.211+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-30 (offset=0)
[2025-04-14T05:52:56.647+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-07-31 (offset=0)
[2025-04-14T05:52:57.042+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-01 (offset=0)
[2025-04-14T05:52:57.419+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-02 (offset=0)
[2025-04-14T05:52:57.864+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-03 (offset=0)
[2025-04-14T05:52:58.373+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-04 (offset=0)
[2025-04-14T05:52:58.823+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-05 (offset=0)
[2025-04-14T05:52:59.257+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-06 (offset=0)
[2025-04-14T05:52:59.987+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-07 (offset=0)
[2025-04-14T05:53:00.370+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-08 (offset=0)
[2025-04-14T05:53:00.770+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-09 (offset=0)
[2025-04-14T05:53:01.258+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-10 (offset=0)
[2025-04-14T05:53:01.710+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-11 (offset=0)
[2025-04-14T05:53:02.145+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-12 (offset=0)
[2025-04-14T05:53:02.576+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-13 (offset=0)
[2025-04-14T05:53:02.982+0000] {logging_mixin.py:190} INFO - Fetching records for 2021-08-14 (offset=0)
